timestamp_ns,symbol,bid_px,ask_px,bid_qty,ask_qty
1700000002499059368,SYM2,49.4496,49.4596,488,364
1700000002500086491,SYM3,1002.0660,1002.1662,536,588
1700000002501115040,SYM0,99.5246,99.5346,489,691
1700000002502181077,SYM1,250.4165,250.4415,454,351
1700000002503220846,SYM2,49.4545,49.4645,408,491
1700000002504250197,SYM3,1002.1662,1002.2664,618,532
1700000002505255321,SYM0,99.4943,99.5043,288,486
1700000002506262074,SYM1,250.4428,250.4679,433,418
1700000002507289596,SYM2,49.4540,49.4640,498,395
1700000002508337977,SYM3,1002.3898,1002.4901,360,955
1700000002509409972,SYM0,99.4933,99.5033,586,611
1700000002510417478,SYM1,250.4179,250.4429,484,484
1700000002511464072,SYM2,49.4590,49.4690,1072,713
1700000002512534509,SYM3,1002.8693,1002.9696,358,301
1700000002513610959,SYM0,99.5192,99.5292,680,362
1700000002514693041,SYM1,250.4671,250.4922,388,376
1700000002515751000,SYM2,49.4604,49.4704,631,311
1700000002516849684,SYM3,1002.6905,1002.7908,386,610
1700000002517945342,SYM0,99.5163,99.5263,376,557
1700000002518969134,SYM1,250.4543,250.4794,293,574
1700000002519992218,SYM2,49.4647,49.4747,690,472
1700000002520994977,SYM3,1002.4034,1002.5036,397,893
1700000002522046646,SYM0,99.5114,99.5214,418,608
1700000002523106287,SYM1,250.4958,250.5208,976,325
1700000002524119425,SYM2,49.4638,49.4738,425,500
1700000002525132497,SYM3,1002.3725,1002.4727,478,521
1700000002526134274,SYM0,99.5138,99.5238,325,621
1700000002527145232,SYM1,250.5060,250.5311,462,1011
1700000002528223828,SYM2,49.4895,49.4995,534,573
1700000002529320315,SYM3,1002.3475,1002.4477,638,293
1700000002530331452,SYM0,99.5206,99.5306,694,370
1700000002531352836,SYM1,250.4851,250.5102,443,688
1700000002532384793,SYM2,49.5038,49.5138,585,449
1700000002533390630,SYM3,1002.2737,1002.3739,611,581
1700000002534457679,SYM0,99.5361,99.5461,407,619
1700000002535487390,SYM1,250.4854,250.5105,429,538
1700000002536573290,SYM2,49.4987,49.5087,966,416
1700000002537666987,SYM3,1001.9939,1002.0941,533,438
1700000002538689212,SYM0,99.5503,99.5603,493,632
1700000002539699212,SYM1,250.4744,250.4994,446,452
1700000002540710328,SYM2,49.5093,49.5193,389,587
1700000002541788921,SYM3,1002.2156,1002.3158,570,666
1700000002542876382,SYM0,99.5396,99.5496,339,434
1700000002543911915,SYM1,250.5739,250.5990,732,400
1700000002544946702,SYM2,49.5152,49.5252,322,508
1700000002545966185,SYM3,1002.2217,1002.3219,514,423
1700000002546985555,SYM0,99.5150,99.5250,677,539
1700000002547994378,SYM1,250.5181,250.5432,635,614
1700000002549089630,SYM2,49.5144,49.5244,568,604
1700000002550140096,SYM3,1002.2175,1002.3177,405,661
1700000002551203180,SYM0,99.5078,99.5178,373,537
1700000002552288896,SYM1,250.4747,250.4997,648,434
1700000002553360899,SYM2,49.5022,49.5122,503,289
1700000002554411313,SYM3,1002.1421,1002.2423,754,634
1700000002555480381,SYM0,99.4808,99.4908,402,497
1700000002556511209,SYM1,250.3966,250.4217,438,583
1700000002557513458,SYM2,49.4949,49.5049,647,550
1700000002558559248,SYM3,1002.2142,1002.3144,343,782
1700000002559577513,SYM0,99.4778,99.4878,587,811
1700000002560632705,SYM1,250.2901,250.3151,513,877
1700000002561640028,SYM2,49.4948,49.5048,430,472
1700000002562736115,SYM3,1002.1092,1002.2094,1075,568
1700000002563784833,SYM0,99.4866,99.4966,524,371
1700000002564862681,SYM1,250.2621,250.2872,526,473
1700000002565910555,SYM2,49.4995,49.5095,595,878
1700000002566965146,SYM3,1002.1388,1002.2390,559,583
1700000002568062606,SYM0,99.5022,99.5122,663,689
1700000002569157314,SYM1,250.2443,250.2693,380,781
1700000002570248442,SYM2,49.5043,49.5143,506,745
1700000002571327633,SYM3,1002.2446,1002.3449,501,350
1700000002572329058,SYM0,99.4855,99.4955,605,683
1700000002573422304,SYM1,250.2267,250.2517,690,276
1700000002574488086,SYM2,49.5018,49.5118,612,621
1700000002575500137,SYM3,1002.1780,1002.2782,220,447
1700000002576516539,SYM0,99.4847,99.4947,369,662
1700000002577614319,SYM1,250.2439,250.2689,749,470
1700000002578624439,SYM2,49.5063,49.5163,367,423
1700000002579674308,SYM3,1002.4429,1002.5432,658,796
1700000002580759066,SYM0,99.4706,99.4806,557,626
1700000002581803037,SYM1,250.2729,250.2979,635,521
1700000002582874022,SYM2,49.5117,49.5217,568,963
1700000002583898630,SYM3,1002.4732,1002.5735,333,436
1700000002584902873,SYM0,99.4711,99.4811,567,460
1700000002585966287,SYM1,250.2664,250.2914,642,538
1700000002587006737,SYM2,49.5210,49.5310,507,470
1700000002588032281,SYM3,1002.6711,1002.7714,444,657
1700000002589078922,SYM0,99.5017,99.5117,463,642
1700000002590176106,SYM1,250.2958,250.3208,350,496
1700000002591195792,SYM2,49.5385,49.5485,541,274
1700000002592200696,SYM3,1002.7294,1002.8297,479,590
1700000002593261397,SYM0,99.5263,99.5363,610,615
1700000002594289663,SYM1,250.2852,250.3102,583,332
1700000002595383846,SYM2,49.5520,49.5620,962,308
1700000002596469226,SYM3,1002.6963,1002.7966,300,463
1700000002597527879,SYM0,99.5303,99.5403,383,342
1700000002598584359,SYM1,250.3610,250.3860,791,562
1700000002599673865,SYM2,49.5468,49.5568,571,456
1700000002600693841,SYM3,1002.6457,1002.7460,206,337
1700000002601706609,SYM0,99.5340,99.5440,427,647
1700000002602718035,SYM1,250.3152,250.3402,359,501
1700000002603740281,SYM2,49.5522,49.5622,465,473
1700000002604751977,SYM3,1002.8329,1002.9332,765,613
1700000002605812368,SYM0,99.5329,99.5429,701,488
1700000002606897604,SYM1,250.4176,250.4426,940,360
1700000002607972150,SYM2,49.5428,49.5528,510,466
1700000002609053374,SYM3,1003.0332,1003.1335,573,462
1700000002610101443,SYM0,99.5051,99.5151,483,476
1700000002611155602,SYM1,250.4368,250.4619,395,495
1700000002612245066,SYM2,49.5691,49.5791,622,821
1700000002613336784,SYM3,1003.1577,1003.2580,508,483
1700000002614350586,SYM0,99.5021,99.5121,592,455
1700000002615401472,SYM1,250.4484,250.4734,684,364
1700000002616447208,SYM2,49.5552,49.5652,547,656
1700000002617458457,SYM3,1003.0259,1003.1262,531,569
1700000002618510486,SYM0,99.5037,99.5137,409,441
1700000002619589702,SYM1,250.4869,250.5119,313,520
1700000002620652122,SYM2,49.5635,49.5735,621,247
1700000002621671195,SYM3,1002.8894,1002.9897,422,408
1700000002622675301,SYM0,99.5379,99.5479,480,827
1700000002623731677,SYM1,250.5217,250.5467,614,486
1700000002624759398,SYM2,49.5800,49.5900,289,454
1700000002625842719,SYM3,1002.7439,1002.8442,538,579
1700000002626878621,SYM0,99.5240,99.5340,576,433
1700000002627947405,SYM1,250.4231,250.4481,576,927
1700000002628971533,SYM2,49.5821,49.5921,445,625
1700000002630070254,SYM3,1002.6376,1002.7379,471,605
1700000002631125187,SYM0,99.4996,99.5096,521,589
1700000002632182438,SYM1,250.2960,250.3211,377,720
1700000002633233444,SYM2,49.5877,49.5977,354,584
1700000002634328173,SYM3,1002.5550,1002.6553,407,348
1700000002635370606,SYM0,99.4805,99.4905,309,473
1700000002636466699,SYM1,250.2030,250.2280,466,584
1700000002637526817,SYM2,49.5984,49.6084,433,403
1700000002638615153,SYM3,1002.8799,1002.9802,369,611
1700000002639615635,SYM0,99.5281,99.5381,474,652
1700000002640699380,SYM1,250.1476,250.1726,571,487
1700000002641728036,SYM2,49.5982,49.6082,412,421
1700000002642806803,SYM3,1002.5533,1002.6535,409,606
1700000002643831859,SYM0,99.5538,99.5638,466,864
1700000002644833982,SYM1,250.1558,250.1809,460,637
1700000002645850333,SYM2,49.5938,49.6038,331,371
1700000002646896499,SYM3,1002.6095,1002.7098,580,378
1700000002647940517,SYM0,99.5631,99.5731,564,422
1700000002649018491,SYM1,250.1694,250.1944,591,657
1700000002650055851,SYM2,49.6023,49.6123,342,398
1700000002651137165,SYM3,1002.6722,1002.7724,913,390
1700000002652150171,SYM0,99.5992,99.6092,492,706
1700000002653230946,SYM1,250.2134,250.2384,568,471
1700000002654329243,SYM2,49.6025,49.6125,251,650
1700000002655405427,SYM3,1002.7996,1002.8999,582,329
1700000002656460562,SYM0,99.6074,99.6174,828,434
1700000002657522111,SYM1,250.2055,250.2306,651,459
1700000002658582922,SYM2,49.5868,49.5968,667,434
1700000002659583919,SYM3,1002.4837,1002.5839,813,411
1700000002660650447,SYM0,99.5988,99.6088,914,474
1700000002661704805,SYM1,250.3007,250.3258,493,488
1700000002662759142,SYM2,49.5891,49.5991,507,577
1700000002663827164,SYM3,1002.1118,1002.2120,594,346
1700000002664871085,SYM0,99.6112,99.6212,704,353
1700000002665922382,SYM1,250.3279,250.3529,582,748
1700000002666929143,SYM2,49.5932,49.6032,344,671
1700000002668024579,SYM3,1002.3182,1002.4184,674,889
1700000002669092380,SYM0,99.6191,99.6291,600,480
1700000002670107896,SYM1,250.3027,250.3277,350,339
1700000002671207796,SYM2,49.5878,49.5978,423,250
1700000002672234504,SYM3,1002.1588,1002.2590,529,519
1700000002673236017,SYM0,99.6006,99.6106,373,794
1700000002674246342,SYM1,250.3163,250.3413,470,485
1700000002675342572,SYM2,49.5953,49.6053,636,412
1700000002676373993,SYM3,1002.0200,1002.1202,442,420
1700000002677399399,SYM0,99.5861,99.5961,475,551
1700000002678433541,SYM1,250.2300,250.2550,439,408
1700000002679452386,SYM2,49.5854,49.5954,367,442
1700000002680512565,SYM3,1001.9752,1002.0754,573,467
1700000002681531156,SYM0,99.5775,99.5875,932,669
1700000002682578526,SYM1,250.2621,250.2872,595,449
1700000002683591722,SYM2,49.5833,49.5933,501,986
1700000002684601725,SYM3,1002.2013,1002.3015,540,677
1700000002685642828,SYM0,99.5629,99.5729,391,571
1700000002686666248,SYM1,250.2979,250.3229,398,349
1700000002687670371,SYM2,49.5901,49.6001,601,286
1700000002688749014,SYM3,1002.7361,1002.8364,422,475
1700000002689846230,SYM0,99.5627,99.5727,582,373
1700000002690914125,SYM1,250.2595,250.2846,420,493
1700000002691961952,SYM2,49.5953,49.6053,574,452
1700000002693057339,SYM3,1002.8610,1002.9613,472,432
1700000002694093210,SYM0,99.5137,99.5237,544,401
1700000002695131788,SYM1,250.3112,250.3362,293,559
1700000002696188944,SYM2,49.5853,49.5953,488,533
1700000002697278998,SYM3,1002.9768,1003.0771,655,337
1700000002698330487,SYM0,99.5419,99.5519,689,428
1700000002699357466,SYM1,250.2954,250.3204,697,452
1700000002700415945,SYM2,49.5707,49.5807,628,591
1700000002701495545,SYM3,1002.7203,1002.8206,430,571
1700000002702541803,SYM0,99.5221,99.5321,676,590
1700000002703546228,SYM1,250.3073,250.3323,623,471
1700000002704599943,SYM2,49.5657,49.5757,858,310
1700000002705646114,SYM3,1002.3096,1002.4099,443,546
1700000002706688409,SYM0,99.5106,99.5206,543,503
1700000002707737124,SYM1,250.3422,250.3672,348,728
1700000002708753155,SYM2,49.5808,49.5908,514,478
1700000002709827535,SYM3,1002.1736,1002.2739,598,269
1700000002710901151,SYM0,99.5255,99.5355,552,525
1700000002711974677,SYM1,250.3762,250.4013,465,749
1700000002713062672,SYM2,49.5995,49.6095,666,320
1700000002714104325,SYM3,1002.3326,1002.4329,540,416
1700000002715110835,SYM0,99.5331,99.5431,358,683
1700000002716127101,SYM1,250.3730,250.3981,338,563
1700000002717204587,SYM2,49.5898,49.5998,651,455
1700000002718280053,SYM3,1002.6137,1002.7140,966,475
1700000002719317326,SYM0,99.5684,99.5784,888,717
1700000002720386469,SYM1,250.3873,250.4123,759,555
1700000002721395573,SYM2,49.5715,49.5815,556,401
1700000002722437148,SYM3,1002.7000,1002.8003,503,369
1700000002723510084,SYM0,99.5720,99.5820,353,636
1700000002724569667,SYM1,250.3996,250.4246,325,509
1700000002725585581,SYM2,49.5844,49.5944,277,593
1700000002726586944,SYM3,1002.7860,1002.8862,923,1036
1700000002727677069,SYM0,99.5697,99.5797,404,753
1700000002728725419,SYM1,250.4418,250.4668,581,355
1700000002729726067,SYM2,49.6027,49.6127,392,484
1700000002730740591,SYM3,1003.1370,1003.2373,638,539
1700000002731775159,SYM0,99.5566,99.5666,718,547
1700000002732797486,SYM1,250.4051,250.4301,712,417
1700000002733813202,SYM2,49.6165,49.6265,765,506
1700000002734867374,SYM3,1002.7175,1002.8178,373,356
1700000002735935763,SYM0,99.5308,99.5408,467,323
1700000002736977957,SYM1,250.2888,250.3138,525,355
1700000002737989990,SYM2,49.6158,49.6258,642,697
1700000002739021759,SYM3,1002.8450,1002.9453,384,331
1700000002740048746,SYM0,99.5282,99.5382,447,406
1700000002741136630,SYM1,250.2900,250.3150,562,859
1700000002742161261,SYM2,49.6068,49.6168,510,609
1700000002743228623,SYM3,1002.5325,1002.6327,688,337
1700000002744269495,SYM0,99.5207,99.5307,327,542
1700000002745286543,SYM1,250.2707,250.2957,528,661
1700000002746345845,SYM2,49.6148,49.6248,383,518
1700000002747382262,SYM3,1002.4054,1002.5056,333,618
1700000002748457923,SYM0,99.5140,99.5240,436,711
1700000002749489455,SYM1,250.2126,250.2376,696,517
1700000002750524420,SYM2,49.6292,49.6392,541,399
1700000002751596550,SYM3,1002.4516,1002.5518,658,587
1700000002752616293,SYM0,99.4971,99.5071,605,424
1700000002753664761,SYM1,250.2593,250.2843,712,642
1700000002754760706,SYM2,49.6351,49.6451,458,535
1700000002755796873,SYM3,1002.5677,1002.6679,354,468
1700000002756853702,SYM0,99.5020,99.5120,531,500
1700000002757868800,SYM1,250.2836,250.3086,539,513
1700000002758903689,SYM2,49.6359,49.6459,723,452
1700000002759995376,SYM3,1002.9775,1003.0778,469,373
1700000002761008655,SYM0,99.5090,99.5190,866,440
1700000002762031073,SYM1,250.2289,250.2540,531,381
1700000002763068821,SYM2,49.6337,49.6437,394,605
1700000002764160634,SYM3,1002.9800,1003.0803,350,355
1700000002765250804,SYM0,99.5103,99.5203,648,595
1700000002766310471,SYM1,250.2426,250.2676,515,519
1700000002767372678,SYM2,49.6319,49.6419,513,921
1700000002768395056,SYM3,1002.9136,1003.0139,388,294
1700000002769472914,SYM0,99.4968,99.5068,656,919
1700000002770534855,SYM1,250.2432,250.2682,767,710
1700000002771609208,SYM2,49.6284,49.6384,399,524
1700000002772708167,SYM3,1003.1486,1003.2490,541,555
1700000002773748092,SYM0,99.5027,99.5127,387,378
1700000002774819620,SYM1,250.2459,250.2710,492,706
1700000002775867369,SYM2,49.6104,49.6204,577,459
1700000002776935243,SYM3,1003.3202,1003.4206,547,278
1700000002778013329,SYM0,99.4870,99.4970,511,326
1700000002779032715,SYM1,250.2373,250.2623,898,461
1700000002780119140,SYM2,49.6197,49.6297,494,735
1700000002781210341,SYM3,1003.3711,1003.4714,661,476
1700000002782307907,SYM0,99.5250,99.5350,716,451
1700000002783343811,SYM1,250.2539,250.2789,691,364
1700000002784402698,SYM2,49.6399,49.6499,476,674
1700000002785448422,SYM3,1003.7637,1003.8641,627,412
1700000002786503118,SYM0,99.5400,99.5500,460,577
1700000002787595110,SYM1,250.3153,250.3403,397,705
1700000002788651925,SYM2,49.6435,49.6535,344,537
1700000002789666368,SYM3,1003.5850,1003.6854,706,467
1700000002790756222,SYM0,99.5582,99.5682,718,391
1700000002791829379,SYM1,250.3092,250.3343,438,401
1700000002792867162,SYM2,49.6511,49.6611,552,408
1700000002793944898,SYM3,1003.6252,1003.7255,640,637
1700000002794945566,SYM0,99.5317,99.5417,602,628
1700000002795991470,SYM1,250.3094,250.3344,731,347
1700000002797057268,SYM2,49.6425,49.6525,321,537
1700000002798092746,SYM3,1003.6956,1003.7960,677,731
1700000002799149376,SYM0,99.5246,99.5346,469,534
1700000002800195859,SYM1,250.3650,250.3900,501,785
1700000002801246485,SYM2,49.6196,49.6296,721,604
1700000002802286072,SYM3,1003.7859,1003.8863,429,449
1700000002803343196,SYM0,99.5171,99.5271,393,334
1700000002804369346,SYM1,250.3292,250.3542,499,682
1700000002805395498,SYM2,49.6183,49.6283,563,340
1700000002806467042,SYM3,1003.6711,1003.7714,618,806
1700000002807524307,SYM0,99.5371,99.5471,615,442
1700000002808614113,SYM1,250.2735,250.2986,462,360
1700000002809670169,SYM2,49.5935,49.6035,586,262
1700000002810673633,SYM3,1003.7778,1003.8782,676,460
1700000002811772705,SYM0,99.5646,99.5746,828,547
1700000002812821610,SYM1,250.2093,250.2343,649,654
1700000002813895741,SYM2,49.5959,49.6059,466,545
1700000002814983570,SYM3,1003.6917,1003.7921,861,510
1700000002816051467,SYM0,99.5582,99.5682,512,850
1700000002817136649,SYM1,250.2411,250.2661,685,642
1700000002818174736,SYM2,49.5820,49.5920,416,552
1700000002819251363,SYM3,1003.6148,1003.7152,399,322
1700000002820258313,SYM0,99.5510,99.5610,354,241
1700000002821276192,SYM1,250.1913,250.2163,538,779
1700000002822296479,SYM2,49.5793,49.5893,639,517
1700000002823360044,SYM3,1003.6132,1003.7136,433,434
1700000002824368845,SYM0,99.5781,99.5881,500,551
1700000002825395623,SYM1,250.2069,250.2319,527,520
1700000002826461920,SYM2,49.5761,49.5861,517,623
1700000002827486044,SYM3,1003.7548,1003.8552,639,297
1700000002828557704,SYM0,99.5763,99.5863,755,332
1700000002829573852,SYM1,250.2343,250.2593,338,596
1700000002830598076,SYM2,49.5864,49.5964,734,510
1700000002831689778,SYM3,1003.9948,1004.0952,360,453
1700000002832727794,SYM0,99.5741,99.5841,571,391
1700000002833763863,SYM1,250.2089,250.2339,348,670
1700000002834777932,SYM2,49.5687,49.5787,565,578
1700000002835793678,SYM3,1004.1263,1004.2267,479,491
1700000002836833362,SYM0,99.6023,99.6123,548,418
1700000002837879857,SYM1,250.1636,250.1886,693,462
1700000002838974631,SYM2,49.5674,49.5774,505,606
1700000002840040588,SYM3,1004.3248,1004.4252,585,936
1700000002841109409,SYM0,99.5967,99.6067,535,427
1700000002842203678,SYM1,250.1249,250.1499,367,439
1700000002843222034,SYM2,49.5645,49.5745,824,453
1700000002844306594,SYM3,1004.5148,1004.6153,232,540
1700000002845386003,SYM0,99.5826,99.5926,359,796
1700000002846454873,SYM1,250.0869,250.1119,486,794
1700000002847532056,SYM2,49.5733,49.5833,462,398
1700000002848537945,SYM3,1004.3773,1004.4778,807,547
1700000002849568315,SYM0,99.5904,99.6004,542,683
1700000002850667918,SYM1,250.0640,250.0890,530,834
1700000002851763948,SYM2,49.5746,49.5846,436,712
1700000002852814291,SYM3,1004.1565,1004.2570,505,365
1700000002853822729,SYM0,99.6044,99.6144,545,812
1700000002854880602,SYM1,250.0834,250.1084,517,332
1700000002855884464,SYM2,49.5823,49.5923,442,455
1700000002856968009,SYM3,1003.9710,1004.0714,417,457
1700000002858001105,SYM0,99.5744,99.5844,512,539
1700000002859057999,SYM1,250.1648,250.1898,618,302
1700000002860083204,SYM2,49.5842,49.5942,517,569
1700000002861087561,SYM3,1003.9485,1004.0489,631,277
1700000002862134690,SYM0,99.5783,99.5883,340,598
1700000002863224129,SYM1,250.1304,250.1555,460,259
1700000002864308308,SYM2,49.5779,49.5879,483,580
1700000002865373956,SYM3,1004.3117,1004.4121,389,698
1700000002866447186,SYM0,99.6000,99.6100,325,338
1700000002867456475,SYM1,250.1567,250.1817,433,468
1700000002868524272,SYM2,49.5764,49.5864,577,525
1700000002869567647,SYM3,1004.5821,1004.6826,867,540
1700000002870605645,SYM0,99.6134,99.6234,449,483
1700000002871626337,SYM1,250.1387,250.1638,561,488
1700000002872701751,SYM2,49.5770,49.5870,717,409
1700000002873782839,SYM3,1004.4703,1004.5707,772,587
1700000002874797372,SYM0,99.5728,99.5828,352,772
1700000002875801603,SYM1,250.1319,250.1569,442,609
1700000002876845452,SYM2,49.5797,49.5897,467,584
1700000002877888655,SYM3,1004.8253,1004.9257,740,408
1700000002878896825,SYM0,99.5735,99.5835,561,925
1700000002879988981,SYM1,250.0971,250.1221,659,312
1700000002881034312,SYM2,49.6038,49.6138,458,356
1700000002882044876,SYM3,1004.6652,1004.7657,648,400
1700000002883061846,SYM0,99.5727,99.5827,545,708
1700000002884147087,SYM1,250.1103,250.1353,408,659
1700000002885176940,SYM2,49.6071,49.6171,506,542
1700000002886246957,SYM3,1004.3023,1004.4028,398,415
1700000002887336558,SYM0,99.5708,99.5808,342,811
1700000002888427711,SYM1,250.1377,250.1627,694,695
1700000002889499741,SYM2,49.6140,49.6240,638,988
1700000002890547938,SYM3,1003.9583,1004.0587,424,623
1700000002891555531,SYM0,99.5715,99.5815,570,681
1700000002892654172,SYM1,250.1410,250.1660,751,354
1700000002893728628,SYM2,49.6311,49.6411,582,586
1700000002894736084,SYM3,1003.8494,1003.9498,574,537
1700000002895759755,SYM0,99.5679,99.5779,645,301
1700000002896798083,SYM1,250.0779,250.1029,615,622
1700000002897884274,SYM2,49.6340,49.6440,543,499
1700000002898949146,SYM3,1004.1009,1004.2013,429,294
1700000002899978020,SYM0,99.5521,99.5621,546,387
1700000002901063695,SYM1,250.1249,250.1499,511,942
1700000002902105489,SYM2,49.6302,49.6402,357,918
1700000002903197961,SYM3,1004.2445,1004.3449,695,449
1700000002904208244,SYM0,99.5552,99.5652,584,619
1700000002905305488,SYM1,250.1194,250.1444,432,475
1700000002906400504,SYM2,49.6324,49.6424,429,792
1700000002907485689,SYM3,1004.2015,1004.3019,534,238
1700000002908488480,SYM0,99.5500,99.5600,500,474
1700000002909499555,SYM1,250.1679,250.1929,865,620
1700000002910549879,SYM2,49.6126,49.6226,508,467
1700000002911576845,SYM3,1004.2416,1004.3420,363,676
1700000002912646640,SYM0,99.5661,99.5761,543,382
1700000002913650047,SYM1,250.1560,250.1810,764,381
1700000002914694116,SYM2,49.6318,49.6418,368,579
1700000002915793371,SYM3,1003.9921,1004.0925,804,543
1700000002916874837,SYM0,99.5468,99.5568,568,469
1700000002917882324,SYM1,250.0751,250.1001,571,350
1700000002918976866,SYM2,49.6392,49.6492,451,724
1700000002920032419,SYM3,1003.9779,1004.0783,352,421
1700000002921100434,SYM0,99.5436,99.5536,1069,199
1700000002922131659,SYM1,250.1070,250.1320,518,519
1700000002923221129,SYM2,49.6432,49.6532,481,500
1700000002924265371,SYM3,1004.2291,1004.3296,463,482
1700000002925301321,SYM0,99.5247,99.5347,699,558
1700000002926381013,SYM1,250.0177,250.0427,645,510
1700000002927467623,SYM2,49.6399,49.6499,618,577
1700000002928525283,SYM3,1004.4310,1004.5314,542,502
1700000002929572302,SYM0,99.4866,99.4966,537,510
1700000002930582729,SYM1,250.0347,250.0598,467,750
1700000002931623890,SYM2,49.6501,49.6601,455,486
1700000002932657909,SYM3,1004.7838,1004.8842,556,445
1700000002933740529,SYM0,99.5051,99.5151,858,442
1700000002934826329,SYM1,250.0045,250.0295,778,557
1700000002935884042,SYM2,49.6476,49.6576,479,489
1700000002936977700,SYM3,1004.7141,1004.8145,1129,479
1700000002937979813,SYM0,99.4880,99.4980,293,374
1700000002939058533,SYM1,250.0679,250.0929,506,577
1700000002940124979,SYM2,49.6364,49.6464,566,511
1700000002941173654,SYM3,1004.8919,1004.9924,620,335
1700000002942183012,SYM0,99.4624,99.4724,310,590
1700000002943230236,SYM1,250.1027,250.1278,427,651
1700000002944315693,SYM2,49.6197,49.6297,830,489
1700000002945363968,SYM3,1004.9405,1005.0410,972,605
1700000002946441462,SYM0,99.4894,99.4994,533,568
1700000002947538724,SYM1,250.0469,250.0719,336,489
1700000002948583820,SYM2,49.6287,49.6387,448,341
1700000002949603491,SYM3,1004.7946,1004.8951,231,1020
1700000002950613773,SYM0,99.5376,99.5476,405,736
1700000002951689066,SYM1,250.0438,250.0688,358,350
1700000002952759710,SYM2,49.6266,49.6366,280,454
1700000002953821620,SYM3,1004.7832,1004.8837,410,368
1700000002954863162,SYM0,99.5331,99.5431,880,470
1700000002955895023,SYM1,250.0798,250.1048,642,227
1700000002956925287,SYM2,49.6108,49.6208,573,590
1700000002958021337,SYM3,1004.8822,1004.9827,673,461
1700000002959031783,SYM0,99.5189,99.5289,665,727
1700000002960111111,SYM1,250.0426,250.0676,533,843
1700000002961141227,SYM2,49.5940,49.6040,394,650
1700000002962194655,SYM3,1005.0591,1005.1596,407,336
1700000002963274026,SYM0,99.5179,99.5279,639,476
1700000002964329211,SYM1,250.0616,250.0866,421,497
1700000002965393987,SYM2,49.5825,49.5925,341,821
1700000002966396021,SYM3,1004.8172,1004.9177,584,655
1700000002967468711,SYM0,99.5125,99.5225,360,814
1700000002968525259,SYM1,250.1214,250.1464,598,513
1700000002969534830,SYM2,49.5959,49.6059,780,881
1700000002970581278,SYM3,1004.6043,1004.7047,690,697
1700000002971612924,SYM0,99.5101,99.5201,431,834
1700000002972690451,SYM1,250.0572,250.0822,447,456
1700000002973785109,SYM2,49.6115,49.6215,573,409
1700000002974838702,SYM3,1004.7776,1004.8781,357,348
1700000002975895809,SYM0,99.5046,99.5146,696,567
1700000002976973084,SYM1,250.0810,250.1060,919,351
1700000002977984067,SYM2,49.6122,49.6222,515,343
1700000002979043512,SYM3,1004.6116,1004.7121,395,624
1700000002980110185,SYM0,99.5018,99.5118,393,515
1700000002981174842,SYM1,250.0450,250.0700,405,691
1700000002982243681,SYM2,49.5954,49.6054,378,394
1700000002983285438,SYM3,1004.6904,1004.7909,517,237
1700000002984290935,SYM0,99.5145,99.5245,318,614
1700000002985358980,SYM1,250.0427,250.0677,448,917
1700000002986400185,SYM2,49.6020,49.6120,577,596
1700000002987457715,SYM3,1004.7994,1004.8999,515,598
1700000002988491719,SYM0,99.5477,99.5577,482,742
1700000002989510201,SYM1,250.0088,250.0338,683,620
1700000002990576878,SYM2,49.6021,49.6121,465,931
1700000002991647635,SYM3,1004.5065,1004.6070,412,477
1700000002992711647,SYM0,99.5500,99.5600,471,615
1700000002993786511,SYM1,250.1230,250.1480,373,578
1700000002994803050,SYM2,49.6061,49.6161,401,718
1700000002995818771,SYM3,1004.7064,1004.8069,370,557
1700000002996853251,SYM0,99.5592,99.5692,544,461
1700000002997899614,SYM1,250.1962,250.2212,589,313
1700000002998928770,SYM2,49.6049,49.6149,383,392
1700000003000011428,SYM3,1004.6993,1004.7998,480,320
1700000003001021139,SYM0,99.5546,99.5646,388,664
1700000003002113559,SYM1,250.1719,250.1969,537,388
1700000003003186720,SYM2,49.5941,49.6041,296,757
1700000003004187765,SYM3,1004.7626,1004.8631,505,744
1700000003005216629,SYM0,99.5473,99.5573,405,688
1700000003006312779,SYM1,250.2466,250.2716,426,501
1700000003007395980,SYM2,49.6114,49.6214,297,682
1700000003008396400,SYM3,1004.5012,1004.6017,363,575
1700000003009476514,SYM0,99.5505,99.5605,599,407
1700000003010526360,SYM1,250.2658,250.2909,430,425
1700000003011572066,SYM2,49.5970,49.6070,522,556
1700000003012602461,SYM3,1004.6548,1004.7553,685,364
1700000003013666716,SYM0,99.5563,99.5663,375,403
1700000003014679369,SYM1,250.3107,250.3357,580,1064
1700000003015778324,SYM2,49.5979,49.6079,366,403
1700000003016834012,SYM3,1004.7042,1004.8047,642,624
1700000003017875812,SYM0,99.5465,99.5565,395,440
1700000003018939217,SYM1,250.3263,250.3514,689,301
1700000003020017999,SYM2,49.5917,49.6017,561,456
1700000003021071609,SYM3,1004.9355,1005.0360,806,605
1700000003022105899,SYM0,99.5372,99.5472,379,560
1700000003023140070,SYM1,250.2772,250.3022,611,441
1700000003024235515,SYM2,49.5945,49.6045,759,684
1700000003025264523,SYM3,1004.9975,1005.0980,424,461
1700000003026291551,SYM0,99.5390,99.5490,433,748
1700000003027308488,SYM1,250.2636,250.2886,476,481
1700000003028403152,SYM2,49.6041,49.6141,519,526
1700000003029449382,SYM3,1004.8198,1004.9203,520,342
1700000003030535226,SYM0,99.5520,99.5620,532,213
